3 7 16 18 35 42 57 62 67 71 73 79 81 124 
3 6 15 21 34 44 56 62 68 69 73 79 81 123 
1 7 16 23 34 51 59 62 68 69 73 78 81 123 
3 7 15 19 34 47 56 62 67 69 73 78 81 123 
3 11 17 19 35 47 57 62 67 70 73 78 81 124 
1 10 17 30 34 52 59 62 68 72 73 78 81 123 
3 7 16 20 34 43 59 62 67 69 73 78 81 123 
3 9 16 19 34 41 56 62 68 69 73 78 81 123 
3 7 15 19 35 43 57 62 67 69 73 78 81 123 
1 7 17 18 34 46 61 62 67 69 73 78 81 123 
3 7 14 28 35 44 57 62 67 69 73 78 81 124 
3 6 17 19 35 45 57 62 67 69 75 79 91 124 
3 7 17 23 35 46 58 62 68 69 73 77 81 123 
3 7 15 19 34 50 59 62 68 69 73 78 81 123 
3 7 15 22 35 43 57 62 67 69 73 79 81 123 
3 11 17 23 35 46 57 62 67 69 73 79 81 123 
3 9 16 25 35 47 57 63 67 69 73 78 81 124 
3 7 17 23 35 46 57 62 67 69 73 79 81 123 
1 7 15 19 34 47 56 62 67 69 73 78 81 123 
1 7 16 23 34 45 59 62 68 69 73 78 81 123 
3 7 15 18 35 42 57 62 67 69 73 79 81 123 
3 7 14 18 34 42 59 63 67 69 73 78 92 123 
3 5 17 18 35 44 57 62 67 69 73 79 81 124 
1 7 17 23 34 45 59 63 67 69 73 78 81 123 
3 7 17 18 35 42 58 62 68 69 73 78 81 124 
1 7 15 23 34 41 59 62 68 69 75 77 81 123 
3 7 15 24 35 41 57 62 67 69 73 78 81 124 
3 10 15 19 35 52 57 62 67 69 73 78 81 123 
3 7 17 23 36 47 56 62 67 69 73 78 81 123 
3 7 14 24 34 46 56 62 68 69 73 79 81 123 
1 7 14 19 34 45 56 62 68 69 75 78 81 123 
3 6 15 19 35 47 57 62 67 69 73 78 81 123 
3 7 17 18 35 46 57 62 67 69 73 79 81 123 
3 7 15 24 36 51 56 63 68 69 73 78 81 123 
3 8 15 21 35 44 57 62 67 69 73 78 93 124 
3 6 14 19 35 47 57 62 67 69 73 79 81 123 
3 7 15 25 35 41 58 62 68 69 73 78 81 123 
1 7 14 23 34 46 59 62 67 69 73 77 81 123 
3 7 14 23 35 47 57 64 67 69 73 78 81 124 
3 11 14 19 35 47 57 62 67 69 73 78 81 123 
3 7 16 23 34 46 59 62 68 69 73 78 81 123 
1 7 17 23 34 45 59 62 67 69 73 77 86 123 
3 7 16 25 34 44 56 62 68 69 75 78 81 124 
3 7 15 23 34 51 61 62 67 69 73 78 81 123 
3 7 16 19 34 48 60 63 68 69 73 77 81 123 
1 7 15 23 35 45 57 62 67 69 73 77 81 123 
3 7 15 19 40 45 60 62 68 69 73 77 81 123 
3 7 15 20 35 47 57 62 67 69 75 78 81 123 
3 10 15 23 36 52 56 62 68 69 73 78 81 123 
3 9 16 23 36 41 60 62 68 69 73 78 86 123 
3 7 16 19 34 41 56 62 68 69 73 78 81 123 
3 7 15 18 34 42 61 64 68 69 73 78 94 123 
1 7 17 19 34 47 59 62 67 69 73 78 81 123 
3 10 17 19 36 52 56 62 67 69 73 78 81 124 
3 7 16 19 35 47 57 62 67 69 73 78 81 123 
1 7 16 18 34 43 56 62 67 69 73 78 81 123 
3 6 17 23 38 46 60 63 67 69 75 77 81 123 
3 7 16 19 36 47 56 62 67 69 73 79 81 123 
3 7 16 18 38 45 61 63 67 69 73 79 81 123 
3 10 14 31 36 52 56 62 68 69 73 77 81 123 
2 7 17 19 34 45 60 62 68 69 73 78 81 123 
3 11 14 21 36 42 60 64 68 69 73 78 81 123 
3 7 14 19 34 42 56 64 68 69 73 78 90 123 
3 6 16 21 35 46 57 62 67 69 73 78 81 124 
3 7 16 23 36 45 60 62 68 69 73 78 86 123 
3 8 16 24 34 42 56 62 67 69 73 78 81 123 
3 5 15 21 40 53 60 62 67 69 73 78 81 123 
1 7 14 20 34 43 59 62 67 69 73 77 81 123 
3 9 14 25 40 44 56 62 68 69 73 77 81 123 
3 7 15 19 34 45 56 62 67 69 75 78 81 123 
3 5 15 19 35 53 57 62 67 69 73 78 81 123 
3 7 15 23 35 46 57 62 67 69 75 78 81 124 
3 7 17 18 34 47 56 62 67 69 73 79 81 123 
3 5 15 18 35 44 57 62 67 69 73 78 81 124 
3 7 17 19 37 46 60 62 68 69 73 77 81 123 
1 7 17 19 34 47 59 63 67 69 73 78 81 123 
3 7 17 19 34 43 56 63 67 69 73 78 81 123 
1 7 16 19 34 45 59 62 67 69 73 77 81 123 
3 7 14 18 35 44 57 62 67 69 73 79 81 123 
3 9 15 23 35 42 57 63 67 69 73 78 81 124 
3 7 15 23 36 41 56 62 68 69 73 78 81 123 
3 7 17 23 34 47 56 63 67 69 73 78 81 123 
3 7 17 26 35 50 57 62 67 69 73 78 86 124 
3 8 14 23 35 41 57 62 67 69 73 78 81 124 
3 7 17 19 35 41 57 63 67 69 73 78 81 123 
3 6 15 18 36 42 56 62 68 69 73 78 81 123 
3 10 15 18 36 52 56 62 68 69 73 79 81 123 
3 7 15 21 35 44 58 62 68 69 73 79 81 123 
3 5 15 27 35 44 57 62 67 69 73 77 81 124 
3 7 15 23 36 50 56 63 68 69 73 77 81 123 
1 7 15 23 35 50 57 62 67 69 73 78 81 123 
3 9 17 18 35 47 57 63 67 69 73 78 81 123 
3 7 15 23 35 51 57 62 67 69 73 78 81 123 
3 8 15 18 35 51 57 62 67 69 73 77 81 123 
1 7 16 29 35 48 61 62 67 69 73 78 86 123 
3 7 15 23 36 47 56 62 67 69 73 78 81 123 
3 8 14 21 34 42 56 62 68 71 73 79 81 124 
3 7 15 21 35 44 61 62 67 70 73 78 81 124 
1 6 14 19 34 46 56 62 67 69 73 78 81 123 
2 7 17 21 34 44 56 62 68 69 75 78 81 123 
1 10 15 19 34 52 59 62 67 69 73 78 95 123 
3 7 17 18 35 42 57 62 67 69 73 79 81 124 
3 9 17 23 34 44 56 62 68 69 74 78 81 123 
3 5 14 19 36 41 60 62 68 69 73 78 81 123 
1 7 15 20 34 46 59 62 68 69 73 78 81 123 
3 7 15 18 35 45 57 63 67 70 73 78 81 124 
3 7 14 19 36 47 56 62 67 69 73 79 81 123 
3 11 16 19 35 46 58 62 68 71 73 78 81 124 
1 7 14 20 34 46 59 62 68 69 73 77 81 123 
3 9 15 19 35 48 57 63 67 69 73 78 81 123 
3 7 16 19 35 47 57 62 67 69 73 78 81 124 
3 7 15 23 34 46 56 65 68 69 73 78 81 123 
3 7 14 19 35 47 57 64 67 69 73 78 81 123 
3 11 15 26 35 50 57 62 67 69 73 78 81 124 
3 7 17 18 34 42 56 63 67 69 73 79 81 124 
3 7 17 24 36 46 56 62 68 69 73 78 81 123 
3 7 15 18 35 46 57 62 67 69 73 79 96 123 
3 7 15 18 35 44 57 62 67 69 73 79 81 123 
2 7 17 30 34 47 56 62 67 69 73 78 81 123 
3 7 16 23 35 43 57 62 67 69 73 78 81 123 
3 10 16 31 36 52 56 62 67 69 73 78 81 123 
4 7 14 19 34 45 56 63 67 69 75 78 81 123 
3 7 15 19 35 41 57 63 67 69 73 77 81 123 
3 9 15 32 34 50 56 62 68 69 73 78 81 123 
1 7 17 19 34 46 59 62 68 69 73 78 81 123 
3 10 14 30 36 52 56 65 68 69 73 77 81 123 
3 6 15 19 35 49 57 62 67 69 73 79 81 123 
3 7 17 25 40 41 56 62 68 69 73 77 97 123 
3 7 15 19 36 41 56 62 68 69 73 78 81 123 
3 7 17 20 38 48 56 63 67 69 73 78 81 123 
3 7 15 19 36 46 60 63 68 69 73 78 81 123 
2 7 15 23 34 41 56 62 67 69 73 78 81 123 
3 7 15 23 36 47 61 66 68 69 73 78 81 123 
3 7 14 28 34 44 56 62 67 69 73 79 81 124 
3 5 17 19 35 45 57 62 67 69 73 78 81 123 
3 5 15 23 34 41 56 62 68 69 73 78 81 123 
3 7 15 18 35 42 57 62 67 69 73 79 93 124 
3 9 15 21 35 42 57 62 67 69 73 79 81 124 
1 7 15 19 34 48 59 62 67 69 73 78 81 123 
3 7 17 18 35 44 57 62 67 69 73 78 81 124 
3 6 16 19 35 45 58 62 68 69 73 77 81 123 
1 5 17 24 35 53 57 62 67 69 73 79 81 123 
1 10 15 23 34 52 59 62 67 69 73 77 81 123 
3 7 15 23 36 47 56 62 67 69 75 78 81 123 
3 7 16 19 35 41 57 62 67 69 73 78 85 123 
3 7 16 19 35 41 57 62 67 69 73 78 81 124 
3 7 16 19 34 45 56 62 68 69 73 78 81 123 
3 7 16 24 35 51 57 62 67 69 75 79 81 124 
3 7 15 19 35 41 57 62 67 69 73 78 85 123 
3 7 15 28 35 44 58 62 68 69 73 78 81 124 
3 7 17 18 35 41 58 63 68 69 73 78 81 123 
3 9 15 30 40 45 60 63 68 69 73 77 81 123 
1 9 14 23 34 41 59 62 67 69 73 78 81 123 
3 7 17 23 34 48 56 62 67 69 73 77 81 123 
3 6 17 19 35 49 57 64 67 69 73 78 98 124 
1 7 15 19 34 45 59 62 68 69 73 78 81 123 
3 7 15 19 38 45 56 62 68 69 73 77 81 123 
3 7 16 25 40 42 56 62 68 69 73 78 81 123 
3 7 16 26 36 47 56 62 67 69 73 78 81 123 
3 7 15 18 36 44 59 62 68 69 73 78 81 123 
3 7 15 19 35 46 57 62 67 69 73 79 81 123 
1 7 17 20 34 45 59 62 67 69 73 77 81 123 
3 7 15 23 35 46 57 62 67 69 73 78 81 123 
2 7 17 20 35 47 57 62 67 69 73 78 81 123 
3 11 17 23 35 42 57 64 67 69 73 79 99 124 
1 10 16 23 34 52 59 62 67 69 73 77 91 123 
3 7 14 19 35 42 57 62 67 69 73 78 81 124 
3 7 16 18 34 44 56 62 68 69 73 78 81 123 
3 7 16 19 35 47 58 62 68 69 73 78 81 124 
3 7 14 19 35 42 57 62 67 69 73 78 81 124 
1 7 16 22 34 45 59 62 67 69 73 77 81 123 
3 6 14 21 35 49 57 62 67 69 73 80 81 123 
3 9 16 21 34 44 59 62 67 69 73 78 81 123 
3 7 14 19 36 44 59 62 68 69 73 78 81 123 
3 7 17 19 35 43 57 63 67 69 73 78 81 123 
3 7 15 23 35 47 57 62 67 70 73 78 81 124 
3 7 16 23 34 42 56 62 68 69 73 78 81 123 
2 7 16 23 34 51 59 62 68 69 73 78 81 123 
1 7 17 23 35 50 58 62 68 70 73 79 81 124 
1 7 14 18 34 44 56 62 68 69 73 77 92 123 
3 9 15 23 35 47 57 62 67 70 73 78 81 124 
3 7 15 24 36 46 60 63 68 69 73 78 81 123 
3 7 15 18 36 44 56 62 68 69 73 78 81 123 
1 7 16 19 34 43 59 62 67 69 73 78 81 123 
3 8 17 21 35 46 57 62 67 71 73 78 81 124 
3 7 16 28 35 44 57 62 67 69 73 79 81 124 
3 7 15 23 36 45 56 62 67 69 73 78 81 123 
2 7 17 18 34 42 56 62 68 69 73 78 81 123 
3 7 16 26 35 47 57 62 67 69 73 78 100 123 
3 7 16 18 35 44 57 62 67 69 73 78 81 123 
3 7 15 19 36 44 56 62 68 69 73 78 81 123 
3 9 16 18 34 53 56 62 67 69 73 79 81 123 
1 7 16 23 34 46 59 62 67 69 73 78 81 123 
3 7 17 18 34 51 60 63 68 69 73 78 81 123 
3 7 15 19 35 48 57 62 67 69 73 77 81 123 
3 11 14 18 36 46 56 62 68 69 73 79 81 123 
3 10 15 21 35 52 58 64 68 69 73 78 85 123 
1 7 17 19 34 47 59 62 67 69 73 78 81 123 
3 7 15 19 36 46 56 62 67 69 73 79 81 123 
3 7 15 18 35 41 57 62 67 70 73 78 81 124 
1 7 15 23 34 45 56 64 68 69 73 77 81 123 
3 7 16 19 35 48 57 62 67 69 73 78 81 124 
3 7 16 19 35 46 57 62 67 69 73 78 81 124 
1 7 17 23 35 41 58 64 68 69 73 78 101 123 
3 7 15 19 36 41 56 62 68 69 73 78 81 123 
2 7 16 24 34 51 56 62 67 69 73 78 81 123 
3 7 14 24 34 44 56 62 68 69 73 78 81 123 
3 7 16 24 35 41 57 62 67 69 73 78 81 124 
3 11 14 23 35 49 57 62 67 69 73 79 81 124 
2 7 14 18 34 46 56 62 67 69 73 78 81 123 
3 7 15 21 35 42 57 64 67 70 73 78 102 124 
1 10 17 23 34 52 59 63 68 69 73 77 81 123 
3 6 16 18 36 44 56 63 68 69 73 78 81 124 
1 7 16 23 34 46 59 62 67 69 73 77 81 123 
1 7 16 23 34 50 56 62 67 69 73 78 81 123 
4 6 15 23 35 46 57 62 67 69 73 78 81 123 
1 7 17 29 35 50 61 62 68 69 73 78 86 123 
3 7 17 23 34 51 56 62 68 69 73 78 81 123 
3 7 15 19 40 45 56 62 68 69 73 77 81 123 
3 6 15 19 35 42 57 62 67 69 73 78 81 123 
3 7 14 23 35 47 57 62 67 69 75 79 81 123 
3 7 16 19 36 48 56 62 67 69 73 78 81 123 
3 7 16 20 34 42 56 62 68 69 73 78 81 123 
3 6 15 21 35 47 57 62 67 69 73 77 81 123 
3 6 14 19 35 49 57 62 67 69 73 78 81 123 
1 10 16 25 34 52 59 63 68 69 73 77 81 123 
3 7 16 23 35 44 58 62 68 69 75 79 81 124 
3 6 17 19 35 43 57 62 67 69 73 78 81 123 
3 7 15 19 34 48 56 62 67 69 73 79 81 123 
3 7 16 23 34 47 56 63 67 69 73 78 81 123 
2 7 16 18 34 41 56 62 67 69 73 78 81 123 
3 7 15 25 34 45 56 62 67 69 73 78 81 123 
3 9 15 30 35 41 57 62 67 69 73 78 81 123 
3 7 17 19 35 48 57 62 67 69 73 78 81 123 
1 7 17 29 34 45 61 62 67 69 73 79 86 123 
3 7 15 19 34 47 61 62 67 69 73 78 81 123 
3 7 14 21 34 44 56 62 67 69 73 79 81 123 
1 7 15 19 34 46 60 63 67 69 73 77 103 123 
3 7 17 19 35 45 57 63 67 69 73 78 81 123 
2 7 15 24 34 46 56 62 67 69 73 78 81 123 
3 7 17 25 35 47 57 62 67 70 73 78 81 124 
3 5 15 19 35 53 57 62 67 70 73 78 81 124 
3 7 14 19 34 49 56 62 67 69 73 77 81 123 
1 5 17 23 34 53 59 63 68 69 73 78 81 123 
3 6 16 18 34 46 56 62 67 69 73 78 81 123 
3 10 14 20 35 52 57 62 67 69 73 77 81 123 
3 10 15 25 36 52 60 62 68 69 73 78 81 123 
3 7 15 24 37 45 56 62 67 69 73 77 93 123 
3 7 15 18 34 44 59 62 67 69 73 77 81 123 
3 7 15 18 35 42 57 62 67 69 73 78 81 124 
2 7 16 19 35 45 57 62 67 69 73 78 81 123 
3 7 15 18 35 42 57 62 67 69 73 78 81 124 
3 9 17 20 35 48 57 62 67 69 73 77 81 123 
3 10 17 18 35 52 57 62 67 69 73 78 81 124 
3 8 15 19 35 41 57 62 67 69 73 78 81 124 
3 7 15 20 40 45 60 66 67 69 73 78 81 123 
3 7 15 25 35 51 57 62 67 69 73 78 81 124 
3 7 15 19 35 41 58 62 68 69 73 78 81 123 
2 6 15 22 35 47 57 62 67 69 73 78 104 123 
3 7 17 30 35 45 58 62 68 69 73 77 81 123 
3 7 17 21 35 44 57 62 67 69 73 78 81 124 
3 7 15 18 35 48 57 62 67 69 73 78 81 123 
3 7 15 18 36 42 56 62 67 69 75 78 81 124 
1 7 17 19 37 46 56 62 67 69 73 79 81 123 
3 7 15 19 35 47 57 62 67 69 73 78 81 123 
3 6 15 23 35 46 57 62 67 69 73 78 81 123 
1 7 17 24 34 46 56 62 68 69 73 77 81 123 
3 7 16 18 36 42 56 62 68 69 73 78 81 124 
3 7 17 19 36 46 60 62 68 69 73 78 81 123 
2 8 16 23 34 41 60 62 68 69 73 77 81 123 
1 7 14 20 34 45 59 62 67 69 73 77 81 123 
3 5 16 25 35 50 57 62 67 69 73 78 81 124 
3 7 17 19 35 50 57 63 67 69 73 78 81 123 
3 7 15 19 34 47 56 63 67 69 73 78 81 123 
1 9 17 23 34 41 59 62 68 69 73 77 81 123 
3 7 17 19 35 47 58 62 68 69 73 78 81 123 
1 7 14 23 34 46 56 62 67 69 73 78 81 123 
3 6 14 21 36 42 56 62 67 69 73 77 81 123 
3 7 15 19 35 46 57 62 67 69 73 79 81 123 
3 7 15 19 36 48 56 62 67 69 73 78 81 123 
3 7 16 29 36 47 56 62 68 69 76 78 81 123 
2 7 17 23 35 47 57 62 67 69 73 78 81 123 
3 7 15 23 36 46 56 62 68 69 73 78 81 123 
3 9 15 23 35 48 58 62 68 69 73 78 81 123 
1 7 17 19 34 45 56 62 68 69 73 77 81 123 
3 7 15 19 38 50 56 62 67 69 73 78 81 123 
3 7 15 23 35 41 58 62 68 69 76 77 81 124 
1 7 14 23 34 41 59 62 68 69 73 77 81 123 
1 7 16 19 34 45 61 62 68 69 73 78 81 123 
3 7 16 19 35 45 58 62 68 69 73 78 81 124 
3 7 17 18 34 47 56 62 67 69 73 79 81 123 
3 6 17 24 38 47 56 62 67 69 73 78 81 123 
3 5 15 18 35 42 57 62 67 70 73 78 85 124 
3 7 16 19 34 45 56 62 68 69 73 78 81 123 
3 7 15 23 35 51 57 62 67 69 73 78 81 123 
3 7 15 23 36 43 60 62 68 69 73 78 81 123 
1 10 15 19 34 52 61 62 68 69 73 78 81 123 
2 7 14 18 35 42 57 62 67 69 73 79 81 124 
3 11 15 18 35 42 57 62 67 69 73 79 81 124 
1 7 17 23 34 43 59 62 67 69 73 78 81 123 
3 7 15 23 34 45 56 62 68 69 73 78 81 123 
3 5 17 18 35 53 57 62 67 69 73 78 81 124 
3 7 16 25 36 51 56 62 68 69 73 79 81 123 
3 7 15 26 35 43 57 66 67 69 75 78 88 123 
3 7 17 21 35 42 57 62 67 69 75 79 81 124 
3 7 15 19 35 41 57 62 67 69 73 78 81 123 
3 6 17 19 35 47 57 62 67 69 73 77 81 123 
3 10 15 23 35 52 58 62 68 69 75 78 81 124 
3 7 17 23 35 42 57 62 67 69 73 79 81 123 
3 9 14 23 36 45 56 63 68 69 73 77 81 123 
1 7 16 19 34 43 60 63 68 69 73 78 81 123 
3 7 15 23 36 42 60 62 68 69 73 78 81 123 
3 7 16 27 35 42 57 62 67 71 73 79 81 124 
3 5 17 23 35 50 57 62 67 69 73 78 81 123 
3 7 15 33 36 47 56 62 67 69 73 79 81 124 
3 7 16 31 35 50 57 62 67 69 73 78 86 123 
3 7 17 20 34 45 59 62 68 69 73 77 81 123 
3 9 17 20 38 50 56 63 67 69 73 78 81 123 
3 5 16 19 36 48 60 62 68 69 73 78 81 123 
1 7 14 23 35 46 57 62 67 69 73 77 81 123 
1 7 15 20 34 43 59 62 67 69 73 77 81 123 
3 5 15 18 35 42 58 62 68 69 73 78 81 124 
3 7 16 19 36 49 56 62 67 69 73 78 81 123 
3 7 16 30 34 47 60 62 68 69 73 78 81 123 
2 7 15 19 35 48 57 62 67 69 73 79 81 123 
3 8 17 21 34 44 56 62 67 69 74 78 81 123 
1 7 16 19 34 43 56 62 67 69 73 79 105 123 
3 11 16 19 35 42 57 62 67 69 73 78 81 124 
3 9 17 21 35 44 57 62 67 69 73 78 81 123 
4 10 15 19 40 52 56 62 67 69 73 77 81 123 
1 10 16 20 34 52 59 62 67 69 73 78 81 123 
3 6 16 18 37 44 56 62 68 69 73 78 81 123 
3 7 14 24 35 45 58 62 68 69 73 77 81 124 
3 7 15 23 34 47 59 64 67 69 75 78 94 123 
3 7 16 21 35 44 57 62 67 69 73 79 81 124 
3 9 17 19 34 49 56 63 67 69 73 79 81 123 
3 9 15 23 34 53 56 62 68 69 73 78 81 123 
1 7 14 23 35 41 57 62 67 69 73 78 81 123 
3 9 17 23 35 41 58 62 68 69 73 78 81 123 
3 7 17 18 34 44 56 62 67 69 73 78 81 123 
3 7 14 19 36 41 56 62 68 69 73 77 81 123 
1 8 16 19 34 54 59 62 67 69 73 78 81 123 
3 7 15 23 35 44 57 62 67 69 73 78 81 124 
3 7 17 22 34 47 61 62 67 69 73 78 86 123 
1 7 17 23 34 46 56 62 67 69 73 78 81 123 
3 7 17 19 40 42 60 63 68 69 73 78 81 123 
3 7 14 19 35 47 57 65 67 69 73 78 81 123 
1 7 15 19 35 50 57 62 67 69 73 78 81 123 
1 10 17 20 34 52 59 62 68 69 73 77 81 123 
1 7 16 19 34 50 59 63 68 69 73 78 81 123 
3 11 16 23 35 47 57 62 67 69 73 79 81 124 
3 7 17 19 35 47 57 62 67 69 73 78 81 124 
3 7 16 24 35 42 57 63 67 69 73 78 85 124 
3 6 16 19 35 46 58 62 68 69 73 78 81 124 
3 7 14 25 35 50 57 64 67 69 73 78 81 124 
3 7 15 19 35 42 58 62 68 69 73 78 81 123 
3 7 17 23 35 48 57 63 67 69 73 79 81 123 
1 7 14 19 35 48 57 62 67 69 73 79 81 123 
3 10 15 23 35 52 57 62 67 69 73 78 81 123 
3 7 15 24 34 49 59 62 67 69 73 78 81 123 
3 9 17 19 35 48 57 63 67 69 73 78 81 123 
3 7 15 18 35 44 57 62 67 69 73 79 81 123 
3 7 16 31 37 47 60 62 67 69 73 78 81 123 
1 7 15 18 34 51 56 62 68 69 73 77 81 123 
3 7 15 19 35 41 58 62 68 69 73 79 81 123 
3 7 14 19 36 48 60 62 67 69 73 78 81 123 
3 7 14 23 35 48 57 62 67 69 73 78 81 123 
3 7 16 21 35 42 57 62 67 69 75 78 81 124 
3 7 15 18 35 51 58 62 68 69 73 77 81 124 
3 7 16 23 34 44 60 62 67 69 73 78 81 124 
1 10 15 23 34 52 59 62 67 69 73 78 81 123 
3 7 17 19 34 47 56 62 67 69 73 78 81 123 
3 7 17 19 34 48 56 62 67 69 73 79 81 123 
3 7 14 25 36 45 56 62 68 69 73 77 81 123 
3 7 17 18 34 47 56 62 68 69 73 78 81 123 
1 7 16 22 34 45 56 62 67 69 73 77 81 123 
1 7 17 23 34 43 59 62 67 69 73 77 81 123 
3 7 15 30 34 45 56 62 67 69 73 78 81 123 
1 7 16 19 34 45 60 62 68 69 73 78 81 123 
3 7 15 24 35 47 57 62 67 69 73 78 104 123 
3 6 15 23 35 47 57 62 67 69 73 77 81 123 
