A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F12,G7,H21
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G14,H32
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G5,H2
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F2,G7,H21
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
A1,B2,C12,D5,E2,F3,G1,H48
